account_id,mean_amount
378,353.826965
749,370.470764
693,334.720734
57,345.636627
554,334.204224
4,350.117828
39,324.125183
901,350.099030
829,385.777710
431,352.398773
609,355.048187
909,395.838287
752,317.390228
906,366.725067
697,317.104950
65,354.601318
801,385.653381
993,331.746735
578,374.574005
712,384.416809
6,355.337036
858,350.470886
660,343.742462
200,390.087311
429,325.451782
624,335.843842
44,318.418701
710,371.600189
365,347.524048
845,346.297699
830,365.441650
273,369.054688
579,364.069611
511,356.712891
229,339.257050
381,315.048218
286,365.980316
121,381.631775
267,348.512817
996,331.718811
637,354.668732
487,350.789398
281,351.403351
599,394.414825
357,336.427124
135,408.081848
193,342.685089
789,347.670380
879,369.361542
141,349.032379
426,374.458618
168,347.361603
790,375.223755
728,349.165924
302,392.796112
459,372.705017
772,392.925476
822,386.772644
641,367.854614
898,333.844238
523,308.516632
296,327.956879
173,391.406525
222,341.078827
775,328.660553
1000,350.453979
517,372.747040
739,384.765320
527,373.150970
77,351.504852
741,341.661133
812,353.495605
692,389.593781
147,318.796936
792,344.799835
550,354.543823
601,358.906982
214,332.624725
759,335.820312
104,354.506683
3,381.044983
22,339.001709
795,380.123444
368,369.759949
673,330.881470
984,378.546692
995,336.304535
271,362.415894
939,386.779572
502,341.890594
56,341.866211
806,336.863281
928,368.915009
967,349.699799
483,366.128204
375,340.268951
662,367.911255
162,349.758881
242,354.381195
899,368.045593
495,368.532471
80,361.035889
454,352.820587
435,357.567657
652,387.254974
725,345.732666
8,325.389832
285,372.175110
620,346.051270
947,360.837585
82,355.485260
508,345.528503
783,370.967743
154,334.528778
246,375.939209
120,340.088196
594,380.472656
292,353.606262
181,375.923920
70,360.917236
166,364.836243
440,384.475708
471,358.582947
602,331.992004
514,333.892578
277,353.461853
124,351.919586
876,337.218201
91,325.969513
885,373.377197
43,331.480988
388,362.969910
422,366.722260
354,356.666260
743,335.704926
870,329.797699
981,333.241913
735,354.872375
714,370.760468
566,332.136108
597,373.847534
562,339.218506
20,390.849670
824,367.528839
611,372.267273
985,384.964722
726,355.513214
841,365.156250
9,325.850586
787,348.182465
917,361.314758
359,370.288818
448,368.355835
999,339.936951
866,367.569122
543,309.716644
443,398.044312
881,359.512665
54,338.638702
529,366.358948
428,377.811615
18,343.692719
131,353.573395
908,300.850128
658,369.058716
466,377.879456
798,350.673981
113,339.905914
834,335.688629
179,341.199615
81,338.784607
835,348.132141
163,356.540924
564,374.845886
895,335.145050
194,369.042938
463,366.263733
355,324.022705
226,317.958710
160,354.661652
0,348.192963
549,341.263519
567,382.426636
900,384.709839
457,373.565887
664,318.828461
475,362.504517
35,345.267395
64,333.601318
446,331.086761
676,347.957794
651,373.706085
685,350.569977
209,354.011597
450,376.836792
934,325.439362
516,357.516235
58,321.273407
255,379.692627
175,356.328217
846,380.177856
951,337.293030
757,329.463562
115,339.731445
456,374.298309
157,367.604614
585,332.632324
649,373.200073
799,405.100464
634,375.187622
643,342.407684
278,334.882996
345,354.640564
661,355.129578
878,359.581116
742,364.702576
367,336.812714
419,363.233337
360,344.892548
16,328.151245
559,348.068939
112,334.848175
943,380.604858
441,382.346771
565,359.196808
600,390.699951
913,350.821960
769,361.789124
87,364.442688
856,338.831268
640,342.118408
949,351.843231
123,356.535797
764,356.768433
808,334.055176
327,337.300018
959,384.495697
861,360.841034
75,371.815552
256,351.489990
545,323.526001
689,408.971313
703,370.256195
399,369.680603
174,376.333069
592,343.899872
364,354.789398
415,339.775360
234,335.862549
110,385.873657
519,336.001526
188,362.566559
333,345.912079
136,350.818970
127,350.794037
797,348.949615
596,326.044647
189,333.098572
773,362.216919
518,375.153442
979,322.022034
894,360.114960
322,367.763855
526,340.129578
823,366.063385
815,349.543640
622,341.932190
563,330.634857
208,342.706024
442,350.060791
556,388.145905
541,378.814758
478,342.077118
418,367.344391
309,367.071442
362,375.055603
524,355.356628
314,352.985840
827,338.283966
106,338.785706
698,355.414032
490,337.519989
860,284.910004
291,388.373260
669,318.871704
210,346.851807
492,334.586426
786,356.391266
311,365.082916
98,397.795319
570,327.011353
506,333.439911
635,383.626923
780,361.808197
497,349.453552
646,296.364624
973,383.102966
24,352.582001
573,386.814545
946,344.158203
31,377.106995
997,367.378265
682,341.296478
874,366.858307
391,357.450317
912,367.732574
538,311.220306
482,357.837830
424,346.918304
425,366.238678
23,347.060699
282,316.161102
145,369.656830
618,349.483215
931,374.362091
202,345.320984
750,401.683472
407,327.036774
882,376.657288
299,333.619537
625,359.198975
572,404.941925
49,346.099213
372,320.401886
275,370.585205
62,374.424164
178,348.825134
859,331.842987
197,386.677582
216,365.209686
591,354.173309
395,352.098999
400,370.489471
308,336.399780
892,392.727142
384,309.640900
911,382.520599
237,378.167389
595,342.427856
485,375.252838
938,356.007507
833,333.168243
402,349.166687
297,354.411774
642,361.684662
225,367.211700
699,362.120941
674,371.120331
778,352.423798
974,358.575714
736,330.590851
25,323.205475
496,345.872528
310,333.666870
708,377.235077
505,343.319458
720,351.845367
942,376.309113
758,322.199310
184,363.298035
86,351.009857
243,352.128967
817,356.163635
678,339.911499
970,356.210663
268,380.974091
306,371.282776
432,339.019653
821,354.175568
958,348.973511
987,347.711273
83,373.519958
871,335.897583
668,366.382812
436,329.587616
128,351.141785
576,362.464111
577,357.860046
848,370.705231
13,349.811615
207,370.084747
220,348.783173
376,347.535980
111,366.634949
387,340.298676
534,345.902100
187,387.072571
586,404.553375
966,358.480652
379,368.845642
51,321.284790
430,312.605743
233,342.292877
59,369.181152
328,314.468658
97,357.461395
331,358.512421
149,359.335510
680,362.497162
695,351.892639
232,365.675018
896,339.157715
52,351.282898
137,384.320496
320,359.944031
252,372.125732
950,374.931793
571,350.896790
142,372.596710
169,355.819733
7,394.142151
617,348.374542
700,365.881287
650,344.198273
948,339.050812
687,359.227539
212,330.599518
727,322.600098
53,325.180450
258,336.266998
284,340.081757
684,354.895477
159,314.050049
539,349.808472
918,366.692810
807,338.831726
986,343.495056
198,341.356354
605,353.968811
734,313.348114
825,380.111481
217,305.690247
312,323.640533
40,363.017334
17,366.514038
398,353.353760
38,349.652374
335,342.624420
46,367.852936
604,404.445862
831,351.177826
361,356.736450
93,335.125305
264,345.081848
386,353.449890
251,347.183838
500,342.056915
326,334.046265
176,372.794891
855,370.517517
926,360.546417
5,357.692230
92,406.386993
356,346.188171
738,338.976624
103,401.245056
315,362.079468
316,389.213318
907,367.369324
479,383.142029
531,366.624054
468,365.200836
404,354.016449
540,343.263428
69,333.283142
547,362.474976
239,386.512939
338,364.387726
802,319.037689
964,345.800385
421,384.281494
50,360.455597
211,356.775696
19,343.549194
118,391.892426
185,343.784241
953,353.664490
536,357.541870
358,368.551666
140,342.802582
260,410.406281
648,386.532867
401,320.264191
117,398.195831
655,326.824158
887,358.019562
15,328.663391
683,332.042328
761,329.210327
751,340.025818
290,357.493225
366,366.240204
36,313.346405
665,332.173370
976,385.624481
782,341.269196
343,351.277863
811,373.117798
21,338.439697
138,377.307281
747,337.159851
969,342.807190
71,341.865479
336,347.545776
79,371.780487
182,323.964417
920,354.130798
409,383.694031
438,376.075287
363,354.520996
857,350.389099
108,341.393127
26,395.478790
930,340.941864
914,365.650360
339,334.824860
923,340.864746
809,370.588684
153,316.432892
924,341.398804
810,372.092651
880,319.707977
125,343.196533
276,365.192780
696,359.375214
146,386.205688
449,335.307465
32,355.160309
250,373.613312
994,329.215210
341,351.272827
672,360.154175
763,361.463745
872,383.352478
533,339.529999
905,371.152100
455,379.607391
73,388.357635
221,360.082153
161,352.989777
143,347.105713
453,351.376160
34,326.664032
614,357.051025
522,370.596130
42,381.516510
144,339.994171
581,348.558044
711,367.951935
851,327.924774
675,322.086639
889,339.056335
470,350.631592
324,394.592163
657,355.177673
119,377.520630
707,372.785065
294,403.660156
765,344.184235
507,363.524475
961,351.467621
474,359.669952
269,395.705109
721,312.998474
484,365.442322
330,349.687958
717,387.995697
628,337.531006
760,366.619659
932,382.092255
406,351.976044
390,360.155701
410,392.796112
313,346.229004
231,368.054871
27,355.578400
793,345.167847
305,338.045135
493,310.265198
152,380.831818
580,344.253601
588,321.043640
337,345.202881
99,396.807434
902,350.372711
785,346.230011
472,336.535522
116,336.399139
794,371.939514
627,370.034698
224,362.647034
598,384.412781
279,358.211090
515,386.998962
95,353.414642
960,336.227966
155,361.761108
952,349.441528
481,341.363678
768,352.718567
340,350.159821
307,335.754333
718,391.639130
688,395.261749
489,323.523193
574,353.706238
417,363.487671
770,342.228241
826,354.865051
888,371.653687
883,341.805206
706,360.612976
464,366.959412
191,342.097504
172,347.679260
844,340.340393
616,381.837128
349,343.201019
569,345.624664
351,355.134430
319,346.130737
954,405.408478
548,387.179535
248,353.234009
265,370.662170
776,367.702942
201,347.810974
218,368.416779
850,359.047821
849,346.254028
199,384.028473
240,341.013611
486,360.626190
784,334.267761
444,315.845764
613,346.084961
937,348.124939
473,372.551849
84,371.494507
925,322.263092
525,376.437469
868,346.002136
394,347.941772
644,349.682831
219,344.372253
434,345.119141
927,371.757568
733,377.335785
903,327.341766
814,352.100250
501,392.750183
956,358.719147
177,336.895905
941,368.791138
955,382.459747
919,343.227539
921,381.760345
542,374.267090
377,386.279297
730,331.449921
105,345.867462
832,363.159698
195,344.725067
72,366.375275
304,388.506531
262,331.354462
803,375.979187
666,381.025635
816,370.335663
88,377.851562
156,380.262054
134,368.145569
671,368.275116
1,305.330994
369,366.335419
90,330.596436
575,353.855743
968,365.613678
791,391.803680
715,347.610046
101,380.208313
461,332.979126
532,346.813416
513,355.268921
139,346.219360
427,375.279144
593,325.875092
85,357.545319
854,342.982788
447,355.851898
122,381.404816
890,346.896606
151,344.126678
227,354.208099
423,346.605347
828,365.404205
230,367.905090
63,408.665131
590,340.395538
509,368.997742
557,382.625854
998,357.049103
929,361.412292
842,338.679657
47,356.860565
546,333.092072
74,333.323090
132,338.717499
893,368.838409
863,376.058350
96,361.941559
263,387.815430
61,324.921600
238,387.427155
753,350.326202
491,368.565216
897,335.094788
957,374.786804
691,384.254059
681,321.572937
767,368.586121
192,367.126678
713,383.182770
385,355.831848
249,299.080505
975,377.408813
704,327.408386
724,351.717712
813,367.570801
647,340.687805
353,336.739594
