account_id,mean_amount
371,386.971466
766,360.423859
701,368.929565
677,369.943298
963,343.371216
170,367.888245
439,335.591156
383,343.258728
33,347.379547
329,346.260132
980,354.080750
37,333.269379
254,314.905182
528,368.602814
344,370.706848
244,353.425995
321,343.412415
877,338.657898
988,378.274353
397,360.733307
130,341.540741
253,362.808563
982,353.357239
223,336.044281
940,307.857697
68,360.665375
862,379.614014
819,378.977295
631,375.454803
667,353.098267
686,310.306549
852,386.067505
781,354.456604
510,311.968475
589,351.465942
405,374.391571
298,358.816345
645,380.341431
346,336.608429
107,360.033966
537,345.016724
347,350.671387
746,344.992218
904,341.686768
460,348.609650
215,317.842499
318,376.346649
945,373.528656
732,346.400269
603,359.446411
204,359.119690
962,374.960175
203,380.019897
886,366.781189
272,333.245697
936,337.380829
805,377.137360
370,339.364777
553,343.113129
205,346.741699
393,369.565887
186,341.142578
183,318.356812
39,324.125153
901,350.098999
829,385.777771
431,352.398712
228,376.924835
158,356.066742
2,362.861084
261,355.141632
623,354.785828
560,333.628021
530,321.937408
971,332.616943
66,336.048767
378,353.826935
749,370.470734
693,334.720764
57,345.636536
554,334.204254
4,350.117859
168,347.361542
790,375.223816
728,349.165894
609,355.048187
909,395.838348
752,317.390198
906,366.725037
697,317.104950
65,354.601379
801,385.653442
993,331.746765
578,374.573975
712,384.416870
6,355.336975
858,350.470886
660,343.742493
200,390.087219
429,325.451782
624,335.843781
44,318.418732
710,371.600189
365,347.524017
845,346.297760
830,365.441711
273,369.054688
579,364.069611
511,356.712891
229,339.257080
381,315.048187
286,365.980347
121,381.631714
267,348.512878
996,331.718872
637,354.668793
487,350.789398
281,351.403412
599,394.414764
357,336.427032
135,408.081787
193,342.685150
789,347.670410
879,369.361420
141,349.032440
426,374.458710
772,392.925507
302,392.796112
459,372.705109
822,386.772644
641,367.854645
898,333.844299
523,308.516693
296,327.956848
173,391.406647
222,341.078766
775,328.660553
1000,350.454010
517,372.747040
739,384.765289
527,373.151031
77,351.504883
741,341.661163
812,353.495544
692,389.593811
214,332.624695
759,335.820282
147,318.796936
792,344.799866
550,354.543701
601,358.906952
22,339.001648
795,380.123535
368,369.760010
673,330.881409
984,378.546631
104,354.506744
3,381.045044
995,336.304535
271,362.415955
939,386.779510
502,341.890564
56,341.866180
806,336.863251
928,368.915100
967,349.699799
483,366.128204
375,340.268921
662,367.911255
162,349.758911
242,354.381195
899,368.045654
495,368.532440
80,361.035950
454,352.820648
8,325.389832
285,372.175110
620,346.051331
435,357.567657
652,387.255005
725,345.732697
876,337.218140
91,325.969543
885,373.377197
43,331.481018
388,362.969910
947,360.837616
82,355.485260
508,345.528412
783,370.967682
154,334.528748
246,375.939209
120,340.088287
594,380.472595
292,353.606262
181,375.923920
70,360.917236
166,364.836212
440,384.475769
471,358.582947
602,331.992096
514,333.892578
277,353.461853
124,351.919586
735,354.872284
714,370.760406
566,332.135986
597,373.847687
562,339.218475
743,335.704895
870,329.797729
981,333.241913
422,366.722290
354,356.666229
917,361.314728
359,370.288818
448,368.355865
999,339.936920
866,367.569122
20,390.849701
824,367.528778
611,372.267334
985,384.964661
726,355.513214
841,365.156342
9,325.850616
787,348.182495
543,309.716644
443,398.044312
881,359.512756
54,338.638641
529,366.359039
428,377.811737
113,339.905823
834,335.688721
179,341.199615
81,338.784576
835,348.132080
18,343.692657
131,353.573456
908,300.850220
658,369.058746
466,377.879425
798,350.674011
163,356.540802
564,374.845947
895,335.145050
194,369.042938
463,366.263672
355,324.022736
226,317.958679
549,341.263672
567,382.426666
900,384.709869
160,354.661652
0,348.193024
35,345.267395
64,333.601410
446,331.086823
353,336.739594
647,340.687775
813,367.570801
676,347.957794
651,373.706146
685,350.570038
209,354.011414
450,376.836853
934,325.439362
516,357.516357
58,321.273499
255,379.692596
175,356.328217
846,380.177856
951,337.293060
757,329.463562
115,339.731323
456,374.298309
157,367.604645
585,332.632263
649,373.200073
799,405.100342
634,375.187622
643,342.407745
278,334.883026
345,354.640472
661,355.129578
878,359.581116
742,364.702637
367,336.812714
419,363.233307
360,344.892548
16,328.151245
943,380.604919
559,348.068878
112,334.848175
441,382.346802
565,359.196899
600,390.700012
913,350.821960
769,361.789124
87,364.442657
856,338.831268
640,342.118408
949,351.843292
123,356.535797
764,356.768433
808,334.055237
327,337.299988
959,384.495728
861,360.840881
75,371.815582
256,351.489990
545,323.526031
689,408.971191
703,370.256165
399,369.680634
174,376.332977
592,343.899902
364,354.789398
415,339.775238
110,385.873718
234,335.862549
519,336.001648
188,362.566589
333,345.912201
136,350.818970
127,350.794128
797,348.949677
596,326.044678
189,333.098633
773,362.216919
518,375.153442
979,322.021973
894,360.114899
322,367.763885
526,340.129578
823,366.063354
815,349.543671
622,341.932251
563,330.634857
208,342.705994
442,350.060791
556,388.145996
541,378.814667
478,342.077118
418,367.344391
309,367.071381
362,375.055573
524,355.356720
314,352.985901
827,338.284027
106,338.785797
698,355.413971
490,337.519928
860,284.910004
291,388.373352
669,318.871643
210,346.851837
492,334.586426
786,356.391174
311,365.082916
98,397.795166
570,327.011322
506,333.439911
635,383.626801
780,361.808136
497,349.453461
646,296.364594
973,383.102966
24,352.581970
573,386.814423
946,344.158173
31,377.107117
997,367.378265
682,341.296448
874,366.858368
391,357.450256
912,367.732605
538,311.220215
482,357.837738
424,346.918335
425,366.238647
23,347.060638
282,316.161072
145,369.656738
618,349.483215
931,374.362091
202,345.320953
750,401.683502
407,327.036774
882,376.657227
299,333.619568
625,359.199066
572,404.941895
49,346.099274
372,320.401917
275,370.585236
62,374.424103
178,348.825104
859,331.842987
197,386.677551
216,365.209686
591,354.173218
395,352.099091
400,370.489349
308,336.399780
892,392.727173
384,309.640900
911,382.520599
237,378.167389
595,342.427765
485,375.252838
938,356.007416
833,333.168213
402,349.166779
297,354.411804
642,361.684692
225,367.211670
699,362.120972
674,371.120422
778,352.423767
974,358.575775
736,330.590820
25,323.205414
496,345.872528
310,333.666870
708,377.235168
505,343.319550
720,351.845398
942,376.309082
758,322.199249
184,363.298035
86,351.009888
243,352.128998
817,356.163635
678,339.911469
970,356.210785
268,380.974152
306,371.282867
432,339.019623
821,354.175568
958,348.973450
987,347.711182
83,373.520050
871,335.897614
668,366.382843
436,329.587708
128,351.141785
576,362.464111
577,357.859955
848,370.705261
13,349.811554
207,370.084839
220,348.783264
376,347.536102
111,366.634918
387,340.298584
534,345.902100
187,387.072571
586,404.553314
966,358.480682
379,368.845673
51,321.284790
430,312.605743
233,342.292877
59,369.181183
328,314.468567
97,357.461456
331,358.512390
149,359.335541
680,362.497284
695,351.892639
232,365.675018
896,339.157684
52,351.282837
137,384.320404
320,359.944000
252,372.125793
950,374.931763
571,350.896851
142,372.596680
169,355.819763
7,394.142273
617,348.374573
700,365.881348
650,344.198181
948,339.050812
687,359.227539
212,330.599457
727,322.600067
53,325.180511
258,336.266968
284,340.081848
684,354.895447
159,314.049988
539,349.808472
918,366.692871
807,338.831757
986,343.495056
198,341.356445
605,353.968811
734,313.348114
825,380.111481
217,305.690247
312,323.640533
40,363.017395
17,366.514099
398,353.353699
38,349.652252
335,342.624298
46,367.852936
604,404.445740
831,351.177979
475,362.504517
361,356.736389
93,335.125397
264,345.081879
386,353.449921
251,347.183838
500,342.056854
326,334.046295
176,372.794891
855,370.517456
926,360.546448
5,357.692322
92,406.386963
356,346.188110
738,338.976532
103,401.244965
315,362.079468
316,389.213409
907,367.369202
479,383.141968
531,366.624084
468,365.200836
404,354.016479
540,343.263489
69,333.283173
547,362.475037
239,386.512878
338,364.387756
802,319.037750
964,345.800385
421,384.281586
50,360.455627
211,356.775757
19,343.549316
118,391.892334
185,343.784241
953,353.664551
536,357.541870
358,368.551514
140,342.802612
260,410.406342
648,386.532867
401,320.264160
117,398.195801
655,326.824188
887,358.019440
15,328.663452
683,332.042358
761,329.210388
751,340.025940
290,357.493225
366,366.240234
36,313.346375
665,332.173401
976,385.624542
782,341.269226
343,351.277771
811,373.117706
21,338.439697
138,377.307312
747,337.159851
969,342.807098
71,341.865448
336,347.545715
79,371.780518
409,383.694031
438,376.075287
182,323.964325
920,354.130768
363,354.520844
857,350.389008
108,341.393219
26,395.478912
930,340.941864
914,365.650360
339,334.824860
923,340.864807
809,370.588745
153,316.432922
924,341.398804
810,372.092621
880,319.707947
125,343.196564
276,365.192841
696,359.375122
146,386.205597
449,335.307526
32,355.160400
250,373.613251
994,329.215302
341,351.272797
672,360.154083
763,361.463745
872,383.352448
533,339.529999
905,371.152130
455,379.607422
73,388.357574
221,360.082153
161,352.989807
143,347.105743
453,351.376221
34,326.664032
614,357.050964
522,370.596161
42,381.516479
144,339.994110
581,348.558105
470,350.631561
324,394.592133
657,355.177643
711,367.951935
851,327.924652
675,322.086609
889,339.056305
119,377.520630
707,372.785187
294,403.660126
765,344.184113
507,363.524384
961,351.467621
474,359.669952
269,395.705017
721,312.998566
484,365.442261
330,349.687988
717,387.995697
628,337.531036
760,366.619659
932,382.092194
406,351.976105
390,360.155670
410,392.796143
313,346.229034
231,368.054901
27,355.578369
793,345.167908
305,338.045166
337,345.202942
493,310.265167
152,380.831818
580,344.253571
588,321.043640
99,396.807404
472,336.535583
902,350.372681
785,346.230011
116,336.399139
794,371.939484
627,370.034760
224,362.647034
598,384.412903
279,358.211151
515,386.998932
95,353.414642
960,336.227905
155,361.761139
952,349.441467
481,341.363678
706,360.613037
464,366.959320
191,342.097504
172,347.679199
844,340.340454
616,381.837097
768,352.718750
340,350.159821
307,335.754333
718,391.639099
688,395.261688
489,323.523163
574,353.706268
417,363.487732
770,342.228149
826,354.865112
888,371.653656
883,341.805145
349,343.200989
569,345.624695
351,355.134399
767,368.586090
319,346.130737
954,405.408508
548,387.179504
248,353.233978
265,370.662231
776,367.702972
201,347.810944
218,368.416840
850,359.047760
849,346.254089
199,384.028473
240,341.013611
486,360.626221
784,334.267761
444,315.845764
613,346.084961
937,348.124878
219,344.372162
434,345.119171
927,371.757629
733,377.335815
903,327.341766
814,352.100250
501,392.750244
956,358.719147
177,336.895874
941,368.791107
955,382.459778
919,343.227570
921,381.760345
542,374.267059
377,386.279297
730,331.449829
105,345.867462
513,355.268860
139,346.219391
427,375.279083
593,325.875061
85,357.545380
854,342.982849
447,355.851776
122,381.404785
890,346.896759
925,322.263092
525,376.437561
84,371.494446
473,372.551971
151,344.126556
227,354.208008
423,346.605316
828,365.404236
230,367.905121
63,408.665161
575,353.855743
968,365.613617
791,391.803650
715,347.610107
101,380.208344
461,332.979218
532,346.813354
666,381.025696
816,370.335724
88,377.851562
156,380.261932
134,368.145538
671,368.275116
1,305.330994
369,366.335388
90,330.596405
832,363.159637
195,344.725006
72,366.375244
304,388.506500
262,331.354370
803,375.979126
491,368.565216
753,350.326263
61,324.921539
863,376.058380
96,361.941589
263,387.815399
590,340.395508
509,368.997681
557,382.625854
998,357.049133
929,361.412262
842,338.679688
47,356.860504
546,333.092041
74,333.323090
132,338.717438
893,368.838440
238,387.427155
897,335.094757
957,374.786682
691,384.253937
681,321.572968
192,367.126740
713,383.182648
385,355.831879
249,299.080536
868,346.002167
394,347.941681
644,349.682800
457,373.565857
664,318.828369
975,377.408783
704,327.408386
724,351.717804
